"mass","form","mod","rad","ref","thk","shape","ht","vol","conc","hd","keff","sd"
50,"alpha","h2o",25.4,"h2o",2.54,"sph",50.8,68641.97,0.000728417,1,0.1215,4e-05
50,"alpha","h2o",25.4,"h2o",5.08,"sph",50.8,68641.97,0.000728417,1,0.12222,4e-05
50,"alpha","h2o",25.4,"h2o",7.62,"sph",50.8,68641.97,0.000728417,1,0.12233,4e-05
50,"alpha","h2o",25.4,"h2o",10.16,"sph",50.8,68641.97,0.000728417,1,0.12238,4e-05
50,"alpha","h2o",25.4,"h2o",12.7,"sph",50.8,68641.97,0.000728417,1,0.12237,4e-05
50,"alpha","h2o",25.4,"h2o",15.24,"sph",50.8,68641.97,0.000728417,1,0.12236,4e-05
50,"alpha","h2o",27.94,"h2o",2.54,"sph",55.88,91362.47,0.000547271,1,0.09741,3e-05
50,"alpha","h2o",27.94,"h2o",5.08,"sph",55.88,91362.47,0.000547271,1,0.09792,3e-05
50,"alpha","h2o",27.94,"h2o",7.62,"sph",55.88,91362.47,0.000547271,1,0.09799,3e-05
50,"alpha","h2o",27.94,"h2o",10.16,"sph",55.88,91362.47,0.000547271,1,0.09799,3e-05
50,"alpha","h2o",27.94,"h2o",12.7,"sph",55.88,91362.47,0.000547271,1,0.09803,3e-05
50,"alpha","h2o",27.94,"h2o",15.24,"sph",55.88,91362.47,0.000547271,1,0.09802,3e-05
50,"alpha","h2o",30.48,"h2o",2.54,"sph",60.96,118613.3,0.000421538,1,0.07905,2e-05
50,"alpha","h2o",30.48,"h2o",5.08,"sph",60.96,118613.3,0.000421538,1,0.0793,2e-05
50,"alpha","h2o",30.48,"h2o",7.62,"sph",60.96,118613.3,0.000421538,1,0.07934,2e-05
50,"alpha","h2o",30.48,"h2o",10.16,"sph",60.96,118613.3,0.000421538,1,0.07935,2e-05
50,"alpha","h2o",30.48,"h2o",12.7,"sph",60.96,118613.3,0.000421538,1,0.07942,2e-05
50,"alpha","h2o",30.48,"h2o",15.24,"sph",60.96,118613.3,0.000421538,1,0.07935,2e-05
50,"alpha","h2o",33.02,"h2o",2.54,"sph",66.04,150806.4,0.000331551,1,0.06466,2e-05
50,"alpha","h2o",33.02,"h2o",5.08,"sph",66.04,150806.4,0.000331551,1,0.06491,2e-05
50,"alpha","h2o",33.02,"h2o",7.62,"sph",66.04,150806.4,0.000331551,1,0.06493,2e-05
50,"alpha","h2o",33.02,"h2o",10.16,"sph",66.04,150806.4,0.000331551,1,0.06491,2e-05
50,"alpha","h2o",33.02,"h2o",12.7,"sph",66.04,150806.4,0.000331551,1,0.06493,2e-05
50,"alpha","h2o",33.02,"h2o",15.24,"sph",66.04,150806.4,0.000331551,1,0.06494,2e-05
50,"alpha","h2o",35.56,"h2o",2.54,"sph",71.12,188353.6,0.000265458,1,0.05349,1e-05
50,"alpha","h2o",35.56,"h2o",5.08,"sph",71.12,188353.6,0.000265458,1,0.05364,1e-05
50,"alpha","h2o",35.56,"h2o",7.62,"sph",71.12,188353.6,0.000265458,1,0.05368,2e-05
50,"alpha","h2o",35.56,"h2o",10.16,"sph",71.12,188353.6,0.000265458,1,0.05368,2e-05
50,"alpha","h2o",35.56,"h2o",12.7,"sph",71.12,188353.6,0.000265458,1,0.05369,1e-05
50,"alpha","h2o",35.56,"h2o",15.24,"sph",71.12,188353.6,0.000265458,1,0.05368,1e-05
50,"alpha","h2o",38.1,"h2o",2.54,"sph",76.2,231666.7,0.000215827,1,0.04468,1e-05
50,"alpha","h2o",38.1,"h2o",5.08,"sph",76.2,231666.7,0.000215827,1,0.04478,1e-05
50,"alpha","h2o",38.1,"h2o",7.62,"sph",76.2,231666.7,0.000215827,1,0.04478,1e-05
50,"alpha","h2o",38.1,"h2o",10.16,"sph",76.2,231666.7,0.000215827,1,0.04482,1e-05
50,"alpha","h2o",38.1,"h2o",12.7,"sph",76.2,231666.7,0.000215827,1,0.04482,1e-05
50,"alpha","h2o",38.1,"h2o",15.24,"sph",76.2,231666.7,0.000215827,1,0.0448,1e-05
50,"alpha","h2o",40.64,"h2o",2.54,"sph",81.28,281157.5,0.000177836,1,0.03766,1e-05
50,"alpha","h2o",40.64,"h2o",5.08,"sph",81.28,281157.5,0.000177836,1,0.03772,1e-05
50,"alpha","h2o",40.64,"h2o",7.62,"sph",81.28,281157.5,0.000177836,1,0.03774,1e-05
50,"alpha","h2o",40.64,"h2o",10.16,"sph",81.28,281157.5,0.000177836,1,0.03774,1e-05
50,"alpha","h2o",40.64,"h2o",12.7,"sph",81.28,281157.5,0.000177836,1,0.03772,1e-05
50,"alpha","h2o",40.64,"h2o",15.24,"sph",81.28,281157.5,0.000177836,1,0.03775,1e-05
50,"alpha","h2o",43.18,"h2o",2.54,"sph",86.36,337238,0.000148263,1,0.03198,1e-05
50,"alpha","h2o",43.18,"h2o",5.08,"sph",86.36,337238,0.000148263,1,0.03204,1e-05
50,"alpha","h2o",43.18,"h2o",7.62,"sph",86.36,337238,0.000148263,1,0.03205,1e-05
50,"alpha","h2o",43.18,"h2o",10.16,"sph",86.36,337238,0.000148263,1,0.03202,1e-05
50,"alpha","h2o",43.18,"h2o",12.7,"sph",86.36,337238,0.000148263,1,0.03205,1e-05
50,"alpha","h2o",43.18,"h2o",15.24,"sph",86.36,337238,0.000148263,1,0.03205,1e-05
50,"alpha","h2o",45.72,"h2o",2.54,"sph",91.44,400320,0.0001249,1,0.02739,1e-05
50,"alpha","h2o",45.72,"h2o",5.08,"sph",91.44,400320,0.0001249,1,0.02741,1e-05
50,"alpha","h2o",45.72,"h2o",7.62,"sph",91.44,400320,0.0001249,1,0.02741,1e-05
50,"alpha","h2o",45.72,"h2o",10.16,"sph",91.44,400320,0.0001249,1,0.02743,1e-05
50,"alpha","h2o",45.72,"h2o",12.7,"sph",91.44,400320,0.0001249,1,0.02742,1e-05
50,"alpha","h2o",45.72,"h2o",15.24,"sph",91.44,400320,0.0001249,1,0.02744,1e-05
75,"alpha","h2o",2.54,"h2o",2.54,"sph",5.08,68.64197,1.092626,1,0.17636,0.00023
75,"alpha","h2o",2.54,"h2o",5.08,"sph",5.08,68.64197,1.092626,1,0.2014,0.00024
75,"alpha","h2o",2.54,"h2o",7.62,"sph",5.08,68.64197,1.092626,1,0.20946,0.00025
75,"alpha","h2o",2.54,"h2o",10.16,"sph",5.08,68.64197,1.092626,1,0.21165,0.00025
75,"alpha","h2o",2.54,"h2o",12.7,"sph",5.08,68.64197,1.092626,1,0.21232,0.00024
75,"alpha","h2o",2.54,"h2o",15.24,"sph",5.08,68.64197,1.092626,1,0.21239,0.00024
75,"alpha","h2o",5.08,"h2o",2.54,"sph",10.16,549.1358,0.1365782,1,0.36126,0.00033
75,"alpha","h2o",5.08,"h2o",5.08,"sph",10.16,549.1358,0.1365782,1,0.39252,0.00033
75,"alpha","h2o",5.08,"h2o",7.62,"sph",10.16,549.1358,0.1365782,1,0.40217,0.00033
75,"alpha","h2o",5.08,"h2o",10.16,"sph",10.16,549.1358,0.1365782,1,0.40464,0.00033
75,"alpha","h2o",5.08,"h2o",12.7,"sph",10.16,549.1358,0.1365782,1,0.40535,0.00033
75,"alpha","h2o",5.08,"h2o",15.24,"sph",10.16,549.1358,0.1365782,1,0.40514,0.00031
75,"alpha","h2o",7.62,"h2o",2.54,"sph",15.24,1853.333,0.04046763,1,0.5013,0.00034
75,"alpha","h2o",7.62,"h2o",5.08,"sph",15.24,1853.333,0.04046763,1,0.52551,0.00033
75,"alpha","h2o",7.62,"h2o",7.62,"sph",15.24,1853.333,0.04046763,1,0.53311,0.00035
75,"alpha","h2o",7.62,"h2o",10.16,"sph",15.24,1853.333,0.04046763,1,0.53488,0.00035
75,"alpha","h2o",7.62,"h2o",12.7,"sph",15.24,1853.333,0.04046763,1,0.53519,0.00033
75,"alpha","h2o",7.62,"h2o",15.24,"sph",15.24,1853.333,0.04046763,1,0.53528,0.00035
75,"alpha","h2o",10.16,"h2o",2.54,"sph",20.32,4393.086,0.01707228,1,0.53471,0.00032
75,"alpha","h2o",10.16,"h2o",5.08,"sph",20.32,4393.086,0.01707228,1,0.55131,0.00029
75,"alpha","h2o",10.16,"h2o",7.62,"sph",20.32,4393.086,0.01707228,1,0.55609,0.00031
75,"alpha","h2o",10.16,"h2o",10.16,"sph",20.32,4393.086,0.01707228,1,0.55714,0.00029
75,"alpha","h2o",10.16,"h2o",12.7,"sph",20.32,4393.086,0.01707228,1,0.55765,0.00029
75,"alpha","h2o",10.16,"h2o",15.24,"sph",20.32,4393.086,0.01707228,1,0.55741,0.00031
75,"alpha","h2o",12.7,"h2o",2.54,"sph",25.4,8580.247,0.008741007,1,0.49253,0.00025
75,"alpha","h2o",12.7,"h2o",5.08,"sph",25.4,8580.247,0.008741007,1,0.5024,0.00024
75,"alpha","h2o",12.7,"h2o",7.62,"sph",25.4,8580.247,0.008741007,1,0.50513,0.00024
75,"alpha","h2o",12.7,"h2o",10.16,"sph",25.4,8580.247,0.008741007,1,0.50606,0.00024
75,"alpha","h2o",12.7,"h2o",12.7,"sph",25.4,8580.247,0.008741007,1,0.50601,0.00024
75,"alpha","h2o",12.7,"h2o",15.24,"sph",25.4,8580.247,0.008741007,1,0.50591,0.00024
75,"alpha","h2o",15.24,"h2o",2.54,"sph",30.48,14826.67,0.005058453,1,0.41781,0.00018
75,"alpha","h2o",15.24,"h2o",5.08,"sph",30.48,14826.67,0.005058453,1,0.4238,0.00019
75,"alpha","h2o",15.24,"h2o",7.62,"sph",30.48,14826.67,0.005058453,1,0.42602,0.00018
75,"alpha","h2o",15.24,"h2o",10.16,"sph",30.48,14826.67,0.005058453,1,0.42588,0.00019
75,"alpha","h2o",15.24,"h2o",12.7,"sph",30.48,14826.67,0.005058453,1,0.42628,0.00018
75,"alpha","h2o",15.24,"h2o",15.24,"sph",30.48,14826.67,0.005058453,1,0.42653,0.00018
75,"alpha","h2o",17.78,"h2o",2.54,"sph",35.56,23544.2,0.003185498,1,0.34096,0.00014
75,"alpha","h2o",17.78,"h2o",5.08,"sph",35.56,23544.2,0.003185498,1,0.34459,0.00013
75,"alpha","h2o",17.78,"h2o",7.62,"sph",35.56,23544.2,0.003185498,1,0.34578,0.00014
75,"alpha","h2o",17.78,"h2o",10.16,"sph",35.56,23544.2,0.003185498,1,0.34604,0.00013
75,"alpha","h2o",17.78,"h2o",12.7,"sph",35.56,23544.2,0.003185498,1,0.34601,0.00014
75,"alpha","h2o",17.78,"h2o",15.24,"sph",35.56,23544.2,0.003185498,1,0.34593,0.00013
75,"alpha","h2o",20.32,"h2o",2.54,"sph",40.64,35144.69,0.002134035,1,0.2735,1e-04
75,"alpha","h2o",20.32,"h2o",5.08,"sph",40.64,35144.69,0.002134035,1,0.27586,1e-04
75,"alpha","h2o",20.32,"h2o",7.62,"sph",40.64,35144.69,0.002134035,1,0.27645,1e-04
75,"alpha","h2o",20.32,"h2o",10.16,"sph",40.64,35144.69,0.002134035,1,0.27642,1e-04
75,"alpha","h2o",20.32,"h2o",12.7,"sph",40.64,35144.69,0.002134035,1,0.27688,1e-04
75,"alpha","h2o",20.32,"h2o",15.24,"sph",40.64,35144.69,0.002134035,1,0.27679,1e-04
75,"alpha","h2o",22.86,"h2o",2.54,"sph",45.72,50040,0.001498801,1,0.21884,8e-05
75,"alpha","h2o",22.86,"h2o",5.08,"sph",45.72,50040,0.001498801,1,0.22021,8e-05
75,"alpha","h2o",22.86,"h2o",7.62,"sph",45.72,50040,0.001498801,1,0.22068,7e-05
75,"alpha","h2o",22.86,"h2o",10.16,"sph",45.72,50040,0.001498801,1,0.22068,7e-05
75,"alpha","h2o",22.86,"h2o",12.7,"sph",45.72,50040,0.001498801,1,0.22063,7e-05
75,"alpha","h2o",22.86,"h2o",15.24,"sph",45.72,50040,0.001498801,1,0.22087,7e-05
75,"alpha","h2o",25.4,"h2o",2.54,"sph",50.8,68641.97,0.001092626,1,0.17572,6e-05
75,"alpha","h2o",25.4,"h2o",5.08,"sph",50.8,68641.97,0.001092626,1,0.17657,6e-05
75,"alpha","h2o",25.4,"h2o",7.62,"sph",50.8,68641.97,0.001092626,1,0.17682,6e-05
75,"alpha","h2o",25.4,"h2o",10.16,"sph",50.8,68641.97,0.001092626,1,0.17687,6e-05
75,"alpha","h2o",25.4,"h2o",12.7,"sph",50.8,68641.97,0.001092626,1,0.17686,5e-05
75,"alpha","h2o",25.4,"h2o",15.24,"sph",50.8,68641.97,0.001092626,1,0.177,5e-05
75,"alpha","h2o",27.94,"h2o",2.54,"sph",55.88,91362.47,0.000820906,1,0.1419,4e-05
75,"alpha","h2o",27.94,"h2o",5.08,"sph",55.88,91362.47,0.000820906,1,0.14255,4e-05
75,"alpha","h2o",27.94,"h2o",7.62,"sph",55.88,91362.47,0.000820906,1,0.14277,5e-05
75,"alpha","h2o",27.94,"h2o",10.16,"sph",55.88,91362.47,0.000820906,1,0.14286,4e-05
75,"alpha","h2o",27.94,"h2o",12.7,"sph",55.88,91362.47,0.000820906,1,0.14281,4e-05
75,"alpha","h2o",27.94,"h2o",15.24,"sph",55.88,91362.47,0.000820906,1,0.14279,4e-05
75,"alpha","h2o",30.48,"h2o",2.54,"sph",60.96,118613.3,0.000632307,1,0.11573,3e-05
75,"alpha","h2o",30.48,"h2o",5.08,"sph",60.96,118613.3,0.000632307,1,0.11623,3e-05
75,"alpha","h2o",30.48,"h2o",7.62,"sph",60.96,118613.3,0.000632307,1,0.11631,3e-05
75,"alpha","h2o",30.48,"h2o",10.16,"sph",60.96,118613.3,0.000632307,1,0.11636,3e-05
75,"alpha","h2o",30.48,"h2o",12.7,"sph",60.96,118613.3,0.000632307,1,0.1163,4e-05
75,"alpha","h2o",30.48,"h2o",15.24,"sph",60.96,118613.3,0.000632307,1,0.11636,3e-05
75,"alpha","h2o",33.02,"h2o",2.54,"sph",66.04,150806.4,0.000497326,1,0.09521,3e-05
75,"alpha","h2o",33.02,"h2o",5.08,"sph",66.04,150806.4,0.000497326,1,0.09556,3e-05
75,"alpha","h2o",33.02,"h2o",7.62,"sph",66.04,150806.4,0.000497326,1,0.09564,3e-05
75,"alpha","h2o",33.02,"h2o",10.16,"sph",66.04,150806.4,0.000497326,1,0.09564,3e-05
75,"alpha","h2o",33.02,"h2o",12.7,"sph",66.04,150806.4,0.000497326,1,0.09566,3e-05
75,"alpha","h2o",33.02,"h2o",15.24,"sph",66.04,150806.4,0.000497326,1,0.09563,3e-05
75,"alpha","h2o",35.56,"h2o",2.54,"sph",71.12,188353.6,0.000398187,1,0.07905,2e-05
75,"alpha","h2o",35.56,"h2o",5.08,"sph",71.12,188353.6,0.000398187,1,0.07928,2e-05
75,"alpha","h2o",35.56,"h2o",7.62,"sph",71.12,188353.6,0.000398187,1,0.07931,2e-05
75,"alpha","h2o",35.56,"h2o",10.16,"sph",71.12,188353.6,0.000398187,1,0.07935,2e-05
75,"alpha","h2o",35.56,"h2o",12.7,"sph",71.12,188353.6,0.000398187,1,0.07933,2e-05
75,"alpha","h2o",35.56,"h2o",15.24,"sph",71.12,188353.6,0.000398187,1,0.07928,2e-05
75,"alpha","h2o",38.1,"h2o",2.54,"sph",76.2,231666.7,0.000323741,1,0.06621,2e-05
75,"alpha","h2o",38.1,"h2o",5.08,"sph",76.2,231666.7,0.000323741,1,0.06639,2e-05
75,"alpha","h2o",38.1,"h2o",7.62,"sph",76.2,231666.7,0.000323741,1,0.06639,2e-05
75,"alpha","h2o",38.1,"h2o",10.16,"sph",76.2,231666.7,0.000323741,1,0.06641,2e-05
75,"alpha","h2o",38.1,"h2o",12.7,"sph",76.2,231666.7,0.000323741,1,0.06641,2e-05
75,"alpha","h2o",38.1,"h2o",15.24,"sph",76.2,231666.7,0.000323741,1,0.06638,2e-05
75,"alpha","h2o",40.64,"h2o",2.54,"sph",81.28,281157.5,0.000266754,1,0.0559,1e-05
75,"alpha","h2o",40.64,"h2o",5.08,"sph",81.28,281157.5,0.000266754,1,0.056,1e-05
75,"alpha","h2o",40.64,"h2o",7.62,"sph",81.28,281157.5,0.000266754,1,0.05602,1e-05
75,"alpha","h2o",40.64,"h2o",10.16,"sph",81.28,281157.5,0.000266754,1,0.05604,1e-05
75,"alpha","h2o",40.64,"h2o",12.7,"sph",81.28,281157.5,0.000266754,1,0.05605,1e-05
75,"alpha","h2o",40.64,"h2o",15.24,"sph",81.28,281157.5,0.000266754,1,0.05605,1e-05
75,"alpha","h2o",43.18,"h2o",2.54,"sph",86.36,337238,0.000222395,1,0.04756,1e-05
75,"alpha","h2o",43.18,"h2o",5.08,"sph",86.36,337238,0.000222395,1,0.04766,1e-05
75,"alpha","h2o",43.18,"h2o",7.62,"sph",86.36,337238,0.000222395,1,0.04767,1e-05
75,"alpha","h2o",43.18,"h2o",10.16,"sph",86.36,337238,0.000222395,1,0.04767,1e-05
75,"alpha","h2o",43.18,"h2o",12.7,"sph",86.36,337238,0.000222395,1,0.04765,1e-05
75,"alpha","h2o",43.18,"h2o",15.24,"sph",86.36,337238,0.000222395,1,0.04767,1e-05
75,"alpha","h2o",45.72,"h2o",2.54,"sph",91.44,400320,0.00018735,1,0.04077,1e-05
75,"alpha","h2o",45.72,"h2o",5.08,"sph",91.44,400320,0.00018735,1,0.04081,1e-05
75,"alpha","h2o",45.72,"h2o",7.62,"sph",91.44,400320,0.00018735,1,0.04085,1e-05
75,"alpha","h2o",45.72,"h2o",10.16,"sph",91.44,400320,0.00018735,1,0.04085,1e-05
75,"alpha","h2o",45.72,"h2o",12.7,"sph",91.44,400320,0.00018735,1,0.04087,1e-05
75,"alpha","h2o",45.72,"h2o",15.24,"sph",91.44,400320,0.00018735,1,0.04084,1e-05
100,"alpha","h2o",2.54,"h2o",2.54,"sph",5.08,68.64197,1.456835,1,0.18774,0.00023
100,"alpha","h2o",2.54,"h2o",5.08,"sph",5.08,68.64197,1.456835,1,0.21309,0.00026
100,"alpha","h2o",2.54,"h2o",7.62,"sph",5.08,68.64197,1.456835,1,0.22079,0.00024
100,"alpha","h2o",2.54,"h2o",10.16,"sph",5.08,68.64197,1.456835,1,0.22307,0.00025
100,"alpha","h2o",2.54,"h2o",12.7,"sph",5.08,68.64197,1.456835,1,0.22395,0.00024
100,"alpha","h2o",2.54,"h2o",15.24,"sph",5.08,68.64197,1.456835,1,0.2239,0.00025
100,"alpha","h2o",5.08,"h2o",2.54,"sph",10.16,549.1358,0.1821043,1,0.37292,0.00033
100,"alpha","h2o",5.08,"h2o",5.08,"sph",10.16,549.1358,0.1821043,1,0.40516,0.00034
100,"alpha","h2o",5.08,"h2o",7.62,"sph",10.16,549.1358,0.1821043,1,0.41482,0.00033
100,"alpha","h2o",5.08,"h2o",10.16,"sph",10.16,549.1358,0.1821043,1,0.41737,0.00034
100,"alpha","h2o",5.08,"h2o",12.7,"sph",10.16,549.1358,0.1821043,1,0.41818,0.00035
100,"alpha","h2o",5.08,"h2o",15.24,"sph",10.16,549.1358,0.1821043,1,0.41852,0.00032
100,"alpha","h2o",7.62,"h2o",2.54,"sph",15.24,1853.333,0.05395684,1,0.53295,0.00039
100,"alpha","h2o",7.62,"h2o",5.08,"sph",15.24,1853.333,0.05395684,1,0.55915,0.00035
100,"alpha","h2o",7.62,"h2o",7.62,"sph",15.24,1853.333,0.05395684,1,0.56667,0.00037
100,"alpha","h2o",7.62,"h2o",10.16,"sph",15.24,1853.333,0.05395684,1,0.56977,0.00036
100,"alpha","h2o",7.62,"h2o",12.7,"sph",15.24,1853.333,0.05395684,1,0.57031,0.00036
100,"alpha","h2o",7.62,"h2o",15.24,"sph",15.24,1853.333,0.05395684,1,0.57019,0.00036
100,"alpha","h2o",10.16,"h2o",2.54,"sph",20.32,4393.086,0.02276304,1,0.59387,0.00034
100,"alpha","h2o",10.16,"h2o",5.08,"sph",20.32,4393.086,0.02276304,1,0.6124,0.00032
100,"alpha","h2o",10.16,"h2o",7.62,"sph",20.32,4393.086,0.02276304,1,0.618,0.00034
100,"alpha","h2o",10.16,"h2o",10.16,"sph",20.32,4393.086,0.02276304,1,0.61913,0.00033
100,"alpha","h2o",10.16,"h2o",12.7,"sph",20.32,4393.086,0.02276304,1,0.62039,0.00032
100,"alpha","h2o",10.16,"h2o",15.24,"sph",20.32,4393.086,0.02276304,1,0.61996,0.00035
100,"alpha","h2o",12.7,"h2o",2.54,"sph",25.4,8580.247,0.01165468,1,0.57005,0.00028
100,"alpha","h2o",12.7,"h2o",5.08,"sph",25.4,8580.247,0.01165468,1,0.58157,0.00026
100,"alpha","h2o",12.7,"h2o",7.62,"sph",25.4,8580.247,0.01165468,1,0.58532,0.00027
100,"alpha","h2o",12.7,"h2o",10.16,"sph",25.4,8580.247,0.01165468,1,0.58581,0.00026
100,"alpha","h2o",12.7,"h2o",12.7,"sph",25.4,8580.247,0.01165468,1,0.58667,0.00028
100,"alpha","h2o",12.7,"h2o",15.24,"sph",25.4,8580.247,0.01165468,1,0.58645,0.00027
100,"alpha","h2o",15.24,"h2o",2.54,"sph",30.48,14826.67,0.006744605,1,0.50073,2e-04
100,"alpha","h2o",15.24,"h2o",5.08,"sph",30.48,14826.67,0.006744605,1,0.50822,0.00022
100,"alpha","h2o",15.24,"h2o",7.62,"sph",30.48,14826.67,0.006744605,1,0.51028,2e-04
100,"alpha","h2o",15.24,"h2o",10.16,"sph",30.48,14826.67,0.006744605,1,0.51101,0.00022
100,"alpha","h2o",15.24,"h2o",12.7,"sph",30.48,14826.67,0.006744605,1,0.51103,0.00022
100,"alpha","h2o",15.24,"h2o",15.24,"sph",30.48,14826.67,0.006744605,1,0.51096,0.00022
100,"alpha","h2o",17.78,"h2o",2.54,"sph",35.56,23544.2,0.004247331,1,0.41924,0.00017
100,"alpha","h2o",17.78,"h2o",5.08,"sph",35.56,23544.2,0.004247331,1,0.42455,0.00017
100,"alpha","h2o",17.78,"h2o",7.62,"sph",35.56,23544.2,0.004247331,1,0.42547,0.00016
100,"alpha","h2o",17.78,"h2o",10.16,"sph",35.56,23544.2,0.004247331,1,0.42571,0.00017
100,"alpha","h2o",17.78,"h2o",12.7,"sph",35.56,23544.2,0.004247331,1,0.42586,0.00016
100,"alpha","h2o",17.78,"h2o",15.24,"sph",35.56,23544.2,0.004247331,1,0.42552,0.00017
100,"alpha","h2o",20.32,"h2o",2.54,"sph",40.64,35144.69,0.00284538,1,0.3433,0.00012
100,"alpha","h2o",20.32,"h2o",5.08,"sph",40.64,35144.69,0.00284538,1,0.34591,0.00013
100,"alpha","h2o",20.32,"h2o",7.62,"sph",40.64,35144.69,0.00284538,1,0.34678,0.00012
100,"alpha","h2o",20.32,"h2o",10.16,"sph",40.64,35144.69,0.00284538,1,0.34737,0.00012
100,"alpha","h2o",20.32,"h2o",12.7,"sph",40.64,35144.69,0.00284538,1,0.34733,0.00012
100,"alpha","h2o",20.32,"h2o",15.24,"sph",40.64,35144.69,0.00284538,1,0.34716,0.00013
100,"alpha","h2o",22.86,"h2o",2.54,"sph",45.72,50040,0.001998401,1,0.27857,9e-05
100,"alpha","h2o",22.86,"h2o",5.08,"sph",45.72,50040,0.001998401,1,0.28034,1e-04
100,"alpha","h2o",22.86,"h2o",7.62,"sph",45.72,50040,0.001998401,1,0.28074,9e-05
100,"alpha","h2o",22.86,"h2o",10.16,"sph",45.72,50040,0.001998401,1,0.28105,1e-04
100,"alpha","h2o",22.86,"h2o",12.7,"sph",45.72,50040,0.001998401,1,0.28115,1e-04
100,"alpha","h2o",22.86,"h2o",15.24,"sph",45.72,50040,0.001998401,1,0.28113,9e-05
100,"alpha","h2o",25.4,"h2o",2.54,"sph",50.8,68641.97,0.001456835,1,0.22583,7e-05
100,"alpha","h2o",25.4,"h2o",5.08,"sph",50.8,68641.97,0.001456835,1,0.22712,8e-05
100,"alpha","h2o",25.4,"h2o",7.62,"sph",50.8,68641.97,0.001456835,1,0.22754,7e-05
100,"alpha","h2o",25.4,"h2o",10.16,"sph",50.8,68641.97,0.001456835,1,0.22754,7e-05
100,"alpha","h2o",25.4,"h2o",12.7,"sph",50.8,68641.97,0.001456835,1,0.22767,7e-05
100,"alpha","h2o",25.4,"h2o",15.24,"sph",50.8,68641.97,0.001456835,1,0.2277,7e-05
100,"alpha","h2o",27.94,"h2o",2.54,"sph",55.88,91362.47,0.001094541,1,0.18414,6e-05
100,"alpha","h2o",27.94,"h2o",5.08,"sph",55.88,91362.47,0.001094541,1,0.18487,6e-05
100,"alpha","h2o",27.94,"h2o",7.62,"sph",55.88,91362.47,0.001094541,1,0.18522,6e-05
100,"alpha","h2o",27.94,"h2o",10.16,"sph",55.88,91362.47,0.001094541,1,0.18502,5e-05
100,"alpha","h2o",27.94,"h2o",12.7,"sph",55.88,91362.47,0.001094541,1,0.18516,6e-05
100,"alpha","h2o",27.94,"h2o",15.24,"sph",55.88,91362.47,0.001094541,1,0.18511,6e-05
100,"alpha","h2o",30.48,"h2o",2.54,"sph",60.96,118613.3,0.000843076,1,0.15091,4e-05
100,"alpha","h2o",30.48,"h2o",5.08,"sph",60.96,118613.3,0.000843076,1,0.15154,5e-05
100,"alpha","h2o",30.48,"h2o",7.62,"sph",60.96,118613.3,0.000843076,1,0.15155,4e-05
100,"alpha","h2o",30.48,"h2o",10.16,"sph",60.96,118613.3,0.000843076,1,0.15168,5e-05
100,"alpha","h2o",30.48,"h2o",12.7,"sph",60.96,118613.3,0.000843076,1,0.15168,4e-05
100,"alpha","h2o",30.48,"h2o",15.24,"sph",60.96,118613.3,0.000843076,1,0.15172,4e-05
100,"alpha","h2o",33.02,"h2o",2.54,"sph",66.04,150806.4,0.000663102,1,0.1247,4e-05
100,"alpha","h2o",33.02,"h2o",5.08,"sph",66.04,150806.4,0.000663102,1,0.12515,3e-05
100,"alpha","h2o",33.02,"h2o",7.62,"sph",66.04,150806.4,0.000663102,1,0.12523,4e-05
100,"alpha","h2o",33.02,"h2o",10.16,"sph",66.04,150806.4,0.000663102,1,0.12524,3e-05
100,"alpha","h2o",33.02,"h2o",12.7,"sph",66.04,150806.4,0.000663102,1,0.12519,3e-05
100,"alpha","h2o",33.02,"h2o",15.24,"sph",66.04,150806.4,0.000663102,1,0.12531,4e-05
100,"alpha","h2o",35.56,"h2o",2.54,"sph",71.12,188353.6,0.000530916,1,0.1039,3e-05
100,"alpha","h2o",35.56,"h2o",5.08,"sph",71.12,188353.6,0.000530916,1,0.10422,3e-05
100,"alpha","h2o",35.56,"h2o",7.62,"sph",71.12,188353.6,0.000530916,1,0.1042,3e-05
100,"alpha","h2o",35.56,"h2o",10.16,"sph",71.12,188353.6,0.000530916,1,0.10429,3e-05
100,"alpha","h2o",35.56,"h2o",12.7,"sph",71.12,188353.6,0.000530916,1,0.10424,3e-05
100,"alpha","h2o",35.56,"h2o",15.24,"sph",71.12,188353.6,0.000530916,1,0.10425,3e-05
100,"alpha","h2o",38.1,"h2o",2.54,"sph",76.2,231666.7,0.000431655,1,0.0872,2e-05
100,"alpha","h2o",38.1,"h2o",5.08,"sph",76.2,231666.7,0.000431655,1,0.08739,2e-05
100,"alpha","h2o",38.1,"h2o",7.62,"sph",76.2,231666.7,0.000431655,1,0.08744,2e-05
100,"alpha","h2o",38.1,"h2o",10.16,"sph",76.2,231666.7,0.000431655,1,0.08751,2e-05
100,"alpha","h2o",38.1,"h2o",12.7,"sph",76.2,231666.7,0.000431655,1,0.08745,2e-05
100,"alpha","h2o",38.1,"h2o",15.24,"sph",76.2,231666.7,0.000431655,1,0.08746,2e-05
100,"alpha","h2o",40.64,"h2o",2.54,"sph",81.28,281157.5,0.000355673,1,0.07378,2e-05
100,"alpha","h2o",40.64,"h2o",5.08,"sph",81.28,281157.5,0.000355673,1,0.07394,2e-05
100,"alpha","h2o",40.64,"h2o",7.62,"sph",81.28,281157.5,0.000355673,1,0.07397,2e-05
